"","Strain Name","Virus Type","Subtype/Genotype (ViPR)","GenBank Accession","Sequence Length","Pango Genome Lineage","Collection Date","Host","GenBank Host","Country","Mol Type","seq_length","seq_coverage","cov_categories","days","date","date2","date4","date5","Continent","Continent_Region"
"2103","D17139","Dengue virus 3",NA,"MN018387","10708","-N/A-",2017-09-18,"Human","Homo sapiens; Dengue fever patient","China","genomic RNA",10708,0.973454545454545,">90%",2017-09-18,2017-09-17,2017-09-10,2017-08-27,2017-01-01,"Asia","China+"
"2104","D17112","Dengue virus 1",NA,"MN018326","10735","-N/A-",2017-09-19,"Human","Homo sapiens; Dengue fever patient","China","genomic RNA",10735,0.975909090909091,">90%",2017-09-19,2017-09-17,2017-09-10,2017-08-27,2017-01-01,"Asia","China+"
"2105","FT_AJ_13_S38_R3","Dengue virus 2","2-Cosmopolitan","MK858113","10657","-N/A-",2017-09-19,"Human","Homo sapiens","India","genomic RNA",10657,0.968818181818182,">90%",2017-09-19,2017-09-17,2017-09-10,2017-08-27,2017-01-01,"Asia","India+"
"2106","FT_AJ_16_S64_R3_DENV1_V_India","Dengue virus 1","1-V","MK858141","10525","-N/A-",2017-09-22,"Human","Homo sapiens","India","genomic RNA",10525,0.956818181818182,">90%",2017-09-22,2017-09-17,2017-09-10,2017-08-27,2017-01-01,"Asia","India+"
"2107","B17-1482","Dengue virus 2",NA,"LC436671","10671","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10671,0.970090909090909,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2108","B17-1471","Dengue virus 3",NA,"LC436676","10666","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10666,0.969636363636364,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2109","B17-1489","Dengue virus 2",NA,"LC436672","10671","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10671,0.970090909090909,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2110","B17-1479","Dengue virus 3",NA,"LC436677","10666","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10666,0.969636363636364,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2111","B17-1387","Dengue virus 1",NA,"LC436667","10673","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10673,0.970272727272727,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2112","B17-1357","Dengue virus 2",NA,"LC436669","10671","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10671,0.970090909090909,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2113","B17-1431","Dengue virus 2",NA,"LC436670","10671","-N/A-",2017-10-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10671,0.970090909090909,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2114","GZ8H/2019089/2017/II","Dengue virus 2","2-Cosmopolitan","MW721469","10695","-N/A-",2017-10-01,"Human","Homo sapiens","China","genomic RNA",10695,0.972272727272727,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","China+"
"2115","GZ8H/2019098/2017/II","Dengue virus 2","2-Cosmopolitan","MW721470","10716","-N/A-",2017-10-01,"Human","Homo sapiens","China","genomic RNA",10716,0.974181818181818,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","China+"
"2116","SG(EHI)D4/42224Y17","Dengue virus 4",NA,"OP411000","10648","-N/A-",2017-10-01,"Human","Homo sapiens","Singapore","genomic RNA",10648,0.968,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","Southeastern Asia"
"2117","SG(EHI)D2/44766Y17","Dengue virus 2","2-Cosmopolitan","OP410991","10718","-N/A-",2017-10-01,"Human","Homo sapiens","Singapore","genomic RNA",10718,0.974363636363636,">90%",2017-10-01,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","Southeastern Asia"
"2118","IP226","Dengue virus 3","3-III","MT261976","10683","-N/A-",2017-10-04,"Human","Homo sapiens","Burkina Faso","genomic RNA",10683,0.971181818181818,">90%",2017-10-04,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Africa","Western Africa"
"2119","FT_AJ_27_S45_R3","Dengue virus 2","2-Cosmopolitan","MK858112","10723","-N/A-",2017-10-05,"Human","Homo sapiens","India","genomic RNA",10723,0.974818181818182,">90%",2017-10-05,2017-10-01,2017-09-24,2017-09-24,2017-01-01,"Asia","India+"
"2120","IP246","Dengue virus 2","2-Cosmopolitan","MT261967","10701","-N/A-",2017-10-09,"Human","Homo sapiens","Burkina Faso","genomic RNA",10701,0.972818181818182,">90%",2017-10-09,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2121","IP242","Dengue virus 1","1-V","MT261953","10690","-N/A-",2017-10-09,"Human","Homo sapiens","Burkina Faso","genomic RNA",10690,0.971818181818182,">90%",2017-10-09,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2122","FT_AJ_34_S73_R3_DENV2_Cosmopolitan_India","Dengue virus 2","2-Cosmopolitan","MZ312931","10591","-N/A-",2017-10-09,"Human","Homo sapiens","India","genomic RNA",10591,0.962818181818182,">90%",2017-10-09,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","India+"
"2123","FT_AJ_32_S43_R3","Dengue virus 3","3-III","MK858155","10572","-N/A-",2017-10-09,"Human","Homo sapiens","India","genomic RNA",10572,0.961090909090909,">90%",2017-10-09,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","India+"
"2124","YNBN1003","Dengue virus 1","1-I","MK167005","7949","-N/A-",2017-10-10,"Human","Homo sapiens","China","genomic RNA",7949,0.722636363636364,"50-90%",2017-10-10,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","China+"
"2125","D17510","Dengue virus 1",NA,"MN018327","10735","-N/A-",2017-10-10,"Human","Homo sapiens; Dengue fever patient","China","genomic RNA",10735,0.975909090909091,">90%",2017-10-10,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","China+"
"2126","MCVR1233AD/2017","Dengue virus 2","2-Cosmopolitan","MH891772","10510","-N/A-",2017-10-12,"Human","Homo sapiens","India","genomic RNA",10510,0.955454545454545,">90%",2017-10-12,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","India+"
"2127","IP270","Dengue virus 2","2-Cosmopolitan","MT261968","10665","-N/A-",2017-10-12,"Human","Homo sapiens","Burkina Faso","genomic RNA",10665,0.969545454545455,">90%",2017-10-12,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2128","IP267","Dengue virus 3","3-III","MT261977","10682","-N/A-",2017-10-12,"Human","Homo sapiens","Burkina Faso","genomic RNA",10682,0.971090909090909,">90%",2017-10-12,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2129","FT_AJ_39_S47_R3","Dengue virus 3","3-III","MK858154","10649","-N/A-",2017-10-12,"Human","Homo sapiens","India","genomic RNA",10649,0.968090909090909,">90%",2017-10-12,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","India+"
"2130","S003","Dengue virus 2",NA,"MT006136","10128","-N/A-",2017-10-13,"Human","Homo sapiens","Sri Lanka","genomic RNA",10128,0.920727272727273,">90%",2017-10-13,2017-10-08,2017-10-08,2017-09-24,2017-01-01,"Asia","India+"
"2131","IP008","Dengue virus 3","3-III","MT261972","10611","-N/A-",2017-10-16,"Human","Homo sapiens","Burkina Faso","genomic RNA",10611,0.964636363636364,">90%",2017-10-16,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2132","IP002","Dengue virus 2","2-Cosmopolitan","MT261956","10675","-N/A-",2017-10-16,"Human","Homo sapiens","Burkina Faso","genomic RNA",10675,0.970454545454545,">90%",2017-10-16,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2133","IP009","Dengue virus 2","2-Cosmopolitan","MT261957","10692","-N/A-",2017-10-16,"Human","Homo sapiens","Burkina Faso","genomic RNA",10692,0.972,">90%",2017-10-16,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2134","IP012","Dengue virus 2","2-Cosmopolitan","MT261958","9391","-N/A-",2017-10-16,"Human","Homo sapiens","Burkina Faso","genomic RNA",9391,0.853727272727273,"50-90%",2017-10-16,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2135","IP029","Dengue virus 2","2-Cosmopolitan","MT261959","10651","-N/A-",2017-10-17,"Human","Homo sapiens","Burkina Faso","genomic RNA",10651,0.968272727272727,">90%",2017-10-17,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2136","IP036","Dengue virus 2","2-Cosmopolitan","MT261960","10666","-N/A-",2017-10-17,"Human","Homo sapiens","Burkina Faso","genomic RNA",10666,0.969636363636364,">90%",2017-10-17,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Africa","Western Africa"
"2137","YNBN1001","Dengue virus 1","1-I","MK166992","7946","-N/A-",2017-10-20,"Human","Homo sapiens","China","genomic RNA",7946,0.722363636363636,"50-90%",2017-10-20,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Asia","China+"
"2138","YNBN1002","Dengue virus 1","1-I","MK167006","7948","-N/A-",2017-10-21,"Human","Homo sapiens","China","genomic RNA",7948,0.722545454545454,"50-90%",2017-10-21,2017-10-15,2017-10-08,2017-09-24,2017-01-01,"Asia","China+"
"2139","MCVR1715AD/2017","Dengue virus 1","1-V","MH891771","10623","-N/A-",2017-10-22,"Human","Homo sapiens","India","genomic RNA",10623,0.965727272727273,">90%",2017-10-22,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2140","YNBN1008","Dengue virus 1","1-I","MK167003","7937","-N/A-",2017-10-23,"Human","Homo sapiens","China","genomic RNA",7937,0.721545454545455,"50-90%",2017-10-23,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2141","IP127","Dengue virus 2","2-Cosmopolitan","MT261965","10654","-N/A-",2017-10-23,"Human","Homo sapiens","Burkina Faso","genomic RNA",10654,0.968545454545455,">90%",2017-10-23,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2142","IP121","Dengue virus 1","1-V","MT261951","10705","-N/A-",2017-10-23,"Human","Homo sapiens","Burkina Faso","genomic RNA",10705,0.973181818181818,">90%",2017-10-23,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2143","S004","Dengue virus 2",NA,"MT006137","10128","-N/A-",2017-10-23,"Human","Homo sapiens","Sri Lanka","genomic RNA",10128,0.920727272727273,">90%",2017-10-23,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2144","IP112","Dengue virus 2","2-Cosmopolitan","MT261964","10695","-N/A-",2017-10-24,"Human","Homo sapiens","Burkina Faso","genomic RNA",10695,0.972272727272727,">90%",2017-10-24,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2145","YNBN1017","Dengue virus 1","1-I","MK166994","7954","-N/A-",2017-10-25,"Human","Homo sapiens","China","genomic RNA",7954,0.723090909090909,"50-90%",2017-10-25,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2146","YNBN1016","Dengue virus 1","1-I","MK167009","7921","-N/A-",2017-10-25,"Human","Homo sapiens","China","genomic RNA",7921,0.720090909090909,"50-90%",2017-10-25,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2147","IP099","Dengue virus 2","2-Cosmopolitan","MT261962","10676","-N/A-",2017-10-25,"Human","Homo sapiens","Burkina Faso","genomic RNA",10676,0.970545454545455,">90%",2017-10-25,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2148","IP103","Dengue virus 2","2-Cosmopolitan","MT261963","10695","-N/A-",2017-10-25,"Human","Homo sapiens","Burkina Faso","genomic RNA",10695,0.972272727272727,">90%",2017-10-25,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2149","S005","Dengue virus 2",NA,"MT006138","10128","-N/A-",2017-10-25,"Human","Homo sapiens","Sri Lanka","genomic RNA",10128,0.920727272727273,">90%",2017-10-25,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2150","YNBN1018","Dengue virus 1","1-I","MK166993","7959","-N/A-",2017-10-26,"Human","Homo sapiens","China","genomic RNA",7959,0.723545454545454,"50-90%",2017-10-26,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2151","YNBN1009","Dengue virus 1","1-I","MK167000","7957","-N/A-",2017-10-26,"Human","Homo sapiens","China","genomic RNA",7957,0.723363636363636,"50-90%",2017-10-26,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2152","YNBN1019","Dengue virus 1","1-I","MK167004","7960","-N/A-",2017-10-26,"Human","Homo sapiens","China","genomic RNA",7960,0.723636363636364,"50-90%",2017-10-26,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2153","YNBN1020","Dengue virus 1","1-I","MK167010","7960","-N/A-",2017-10-26,"Human","Homo sapiens","China","genomic RNA",7960,0.723636363636364,"50-90%",2017-10-26,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2154","IP091","Dengue virus 2","2-Cosmopolitan","MT261961","10697","-N/A-",2017-10-26,"Human","Homo sapiens","Burkina Faso","genomic RNA",10697,0.972454545454545,">90%",2017-10-26,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2155","DENV-1/China/MY21(2017)","Dengue virus 1","1-I","MG679800","10735","-N/A-",2017-10-27,"Human","Homo sapiens","Myanmar","genomic RNA",10735,0.975909090909091,">90%",2017-10-27,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","Southeastern Asia"
"2156","DENV-1/China/MY22(2017)","Dengue virus 1","1-I","MG679801","10735","-N/A-",2017-10-27,"Human","Homo sapiens","Myanmar","genomic RNA",10735,0.975909090909091,">90%",2017-10-27,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","Southeastern Asia"
"2157","YNBN1021","Dengue virus 1","1-I","MK167015","7958","-N/A-",2017-10-27,"Human","Homo sapiens","China","genomic RNA",7958,0.723454545454545,"50-90%",2017-10-27,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2158","IP304","Dengue virus 3","3-III","MT261978","10678","-N/A-",2017-10-27,"Human","Homo sapiens","Burkina Faso","genomic RNA",10678,0.970727272727273,">90%",2017-10-27,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2159","MD_33_R4_DENV3_III_India","Dengue virus 3","3-III","MN253125","10651","-N/A-",2017-10-27,"Human","Homo sapiens","India","genomic RNA",10651,0.968272727272727,">90%",2017-10-27,2017-10-22,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2160","YNBN1005","Dengue virus 1","1-I","MK166997","7955","-N/A-",2017-10-29,"Human","Homo sapiens","China","genomic RNA",7955,0.723181818181818,"50-90%",2017-10-29,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2161","YNBN1022","Dengue virus 1","1-I","MK166998","7972","-N/A-",2017-10-29,"Human","Homo sapiens","China","genomic RNA",7972,0.724727272727273,"50-90%",2017-10-29,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2162","YNBN1006","Dengue virus 1","1-I","MK167002","7972","-N/A-",2017-10-29,"Human","Homo sapiens","China","genomic RNA",7972,0.724727272727273,"50-90%",2017-10-29,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2163","YNBN1004","Dengue virus 1","1-I","MK167013","7956","-N/A-",2017-10-29,"Human","Homo sapiens","China","genomic RNA",7956,0.723272727272727,"50-90%",2017-10-29,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2164","YNBN1024","Dengue virus 1","1-I","MK166999","7979","-N/A-",2017-10-30,"Human","Homo sapiens","China","genomic RNA",7979,0.725363636363636,"50-90%",2017-10-30,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2165","YNBN1023","Dengue virus 1","1-I","MK167014","7959","-N/A-",2017-10-30,"Human","Homo sapiens","China","genomic RNA",7959,0.723545454545454,"50-90%",2017-10-30,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2166","IP307","Dengue virus 2","2-Cosmopolitan","MT261969","10694","-N/A-",2017-10-30,"Human","Homo sapiens","Burkina Faso","genomic RNA",10694,0.972181818181818,">90%",2017-10-30,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2167","FT_MD_35_R4_DENV2_C_India","Dengue virus 2","2-Cosmopolitan","MN253134","10242","-N/A-",2017-10-30,"Human","Homo sapiens","India","genomic RNA",10242,0.931090909090909,">90%",2017-10-30,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2168","2017/BF/CNR46141","Dengue virus 1","1-V","MW243050","10646","-N/A-",2017-10-30,"Human","Homo sapiens","Burkina Faso","genomic RNA",10646,0.967818181818182,">90%",2017-10-30,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2169","YNBN1007","Dengue virus 1","1-I","MK167018","7958","-N/A-",2017-10-31,"Human","Homo sapiens","China","genomic RNA",7958,0.723454545454545,"50-90%",2017-10-31,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2170","S006","Dengue virus 2",NA,"MT006139","10173","-N/A-",2017-10-31,"Human","Homo sapiens","Sri Lanka","genomic RNA",10173,0.924818181818182,">90%",2017-10-31,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2171","S008","Dengue virus 2",NA,"MT006140","10173","-N/A-",2017-10-31,"Human","Homo sapiens","Sri Lanka","genomic RNA",10173,0.924818181818182,">90%",2017-10-31,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2172","D2/Zhejiang/HZ33/2017","Dengue virus 2","2-Cosmopolitan","MH010629","10690","-N/A-",2017-11-01,"Human","Homo sapiens","China","genomic RNA",10690,0.971818181818182,">90%",2017-11-01,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2173","189_DENV3","Dengue virus 3",NA,"MN083246","10173","-N/A-",2017-11-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10173,0.924818181818182,">90%",2017-11-01,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2174","B17-1556","Dengue virus 2",NA,"LC436673","10671","-N/A-",2017-11-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10671,0.970090909090909,">90%",2017-11-01,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2175","B17-1547","Dengue virus 1",NA,"LC436668","10673","-N/A-",2017-11-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10673,0.970272727272727,">90%",2017-11-01,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2176","B17-1571","Dengue virus 2",NA,"LC436674","10671","-N/A-",2017-11-01,"Human","Homo sapiens","Bangladesh","genomic RNA",10671,0.970090909090909,">90%",2017-11-01,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2177","S010","Dengue virus 2",NA,"MT006141","10128","-N/A-",2017-11-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10128,0.920727272727273,">90%",2017-11-01,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2178","YNBN1026","Dengue virus 1","1-I","MK167001","7954","-N/A-",2017-11-02,"Human","Homo sapiens","China","genomic RNA",7954,0.723090909090909,"50-90%",2017-11-02,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2179","YNBN1025","Dengue virus 1","1-I","MK167012","7960","-N/A-",2017-11-02,"Human","Homo sapiens","China","genomic RNA",7960,0.723636363636364,"50-90%",2017-11-02,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2180","IP310","Dengue virus 3","3-III","MT261979","10244","-N/A-",2017-11-02,"Human","Homo sapiens","Burkina Faso","genomic RNA",10244,0.931272727272727,">90%",2017-11-02,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2181","IP314","Dengue virus 1","1-V","MT261954","10701","-N/A-",2017-11-02,"Human","Homo sapiens","Burkina Faso","genomic RNA",10701,0.972818181818182,">90%",2017-11-02,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2182","S012","Dengue virus 2",NA,"MT006146","10128","-N/A-",2017-11-02,"Human","Homo sapiens","Sri Lanka","genomic RNA",10128,0.920727272727273,">90%",2017-11-02,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2183","S013","Dengue virus 2",NA,"MT006148","10128","-N/A-",2017-11-02,"Human","Homo sapiens","Sri Lanka","genomic RNA",10128,0.920727272727273,">90%",2017-11-02,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","India+"
"2184","YNBN1010","Dengue virus 1","1-I","MK167011","7968","-N/A-",2017-11-03,"Human","Homo sapiens","China","genomic RNA",7968,0.724363636363636,"50-90%",2017-11-03,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2185","IP494","Dengue virus 2","2-Cosmopolitan","MT261970","10677","-N/A-",2017-11-03,"Human","Homo sapiens","Burkina Faso","genomic RNA",10677,0.970636363636364,">90%",2017-11-03,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Africa","Western Africa"
"2186","YNBN1011","Dengue virus 1","1-I","MK166996","7953","-N/A-",2017-11-04,"Human","Homo sapiens","China","genomic RNA",7953,0.723,"50-90%",2017-11-04,2017-10-29,2017-10-22,2017-10-22,2017-01-01,"Asia","China+"
"2187","YNBN1012","Dengue virus 1","1-I","MK167016","7955","-N/A-",2017-11-05,"Human","Homo sapiens","China","genomic RNA",7955,0.723181818181818,"50-90%",2017-11-05,2017-11-05,2017-11-05,2017-10-22,2017-01-01,"Asia","China+"
"2188","YNBN1027","Dengue virus 1","1-I","MK167017","7959","-N/A-",2017-11-05,"Human","Homo sapiens","China","genomic RNA",7959,0.723545454545454,"50-90%",2017-11-05,2017-11-05,2017-11-05,2017-10-22,2017-01-01,"Asia","China+"
"2189","YNBN1013","Dengue virus 1","1-I","MK167007","7955","-N/A-",2017-11-06,"Human","Homo sapiens","China","genomic RNA",7955,0.723181818181818,"50-90%",2017-11-06,2017-11-05,2017-11-05,2017-10-22,2017-01-01,"Asia","China+"
"2190","IP666","Dengue virus 2","2-Cosmopolitan","MT261971","10681","-N/A-",2017-11-06,"Human","Homo sapiens","Burkina Faso","genomic RNA",10681,0.971,">90%",2017-11-06,2017-11-05,2017-11-05,2017-10-22,2017-01-01,"Africa","Western Africa"
